id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
5579,"There are some victims at my house, we have eaten all we have. ","Mwen gen yon viktim lakay mwen, manje nou fini.",direct,haiti_earthquake,test,Resource Requests,"there are some victims at my house, we have eaten all we have.",62,13,Critical Rescue,False
2429,"We need food in L'Artibonite, after we left the event/earthquake in Port au prince we didn't come with anything, all remains in port au Prince.",NOU BEZWEN MANGE NAN LATIBONIT APRE NOU FIN SOTI NAN EVENEMAN SA P. AU P NOU PA VINI AK ANYEN TOUT RETE P. AU P,direct,haiti_earthquake,test,Resource Requests,"we need food in l'artibonite, after we left the event earthquake in port au prince we didn't come with anything, all remains in port au prince.",143,26,Situational Awareness,False
1189,There's no one to send me money,mwen pa gen moun pou voye lajan pou mwen,direct,haiti_earthquake,test,Resource Requests,there's no one to send me money,31,7,Irrelevant,False
5429,Where can one find a card to get some rice and when is this ending? ,Ki kote moun ka jwen kat pou wal pran diri a e ki le l'ap fini,direct,haiti_earthquake,test,Resource Requests,where can one find a card to get some rice and when is this ending?,67,15,Irrelevant,False
4879,"WHY IS THE HELP WE NEED DONT COME TO US? WHY THE MONEY NEVER GET TO US ? WE ARE THE VICTIMES HERE ,AND WE HAVE NO HELP,ONLY THE GOUVERMENT HAS HELP ","Apre chak katastwof ki pase nan peyi a, nou tout nou okouran, nasyonal e entenasyonal, kouman ed yo, lajan yo pa janm rive jwenn vre viktim kit se LETA oubye",direct,haiti_earthquake,test,Resource Requests,"why is the help we need dont come to us? why the money never get to us ? we are the victimes here ,and we have no help,only the gouverment has help",147,32,Situational Awareness,False
5439,Until when can enter our house with posed heads? When without fear? ,"JIS KILE NAP KA ANTRE LAKAY NOU AK TET POZE. KIDONK, SAN PE AK KRENT.",direct,haiti_earthquake,test,Resource Requests,until when can enter our house with posed heads? when without fear?,67,12,Irrelevant,False
4859,"how is the capital now, because i heard that there were people who were happy because there stores and institutions are still working ","Koman kapital la ye kounye a, paske mwen te aprann ke te gen moun ki te pran plizi yo pou piye magazen oubyen enstitisyon yo ki rete debou",direct,haiti_earthquake,test,Resource Requests,"how is the capital now, because i heard that there were people who were happy because there stores and institutions are still working",133,23,Irrelevant,False
5359,"IT LOOKS LIKE THE REAL VICTIMES DONT HAVE FOOD,THEY SELL IT FOR 50 GOURDES,THE RASTAS SMOKE POT ",is rete nan terin pinchitat nan bay diri. Vre victime yo pa reyelman jwen. jame dodo mete espesyal 50gdes pou moman. Rasta yo tou te mete espesyal fimen p,direct,haiti_earthquake,test,Resource Requests,"it looks like the real victimes dont have food,they sell it for 50 gourdes,the rastas smoke pot",95,17,Irrelevant,False
4809,this person wants to know if only the people with card can get food? ,Eske se moun ki gen kat selman kap resevwa manje sila,direct,haiti_earthquake,test,Resource Requests,this person wants to know if only the people with card can get food?,68,14,Irrelevant,False
5469,How do I find coupons I can use to go get food given by PAM (World Food Program)? ,Kijan poum fe poum jwenn koupon poum al pran manje ke pam ap bay yo? Info.,direct,haiti_earthquake,test,Resource Requests,how do i find coupons i can use to go get food given by pam world food program ?,80,19,Irrelevant,False
6849,I don't have water to keep clean ,Mouin pa gen dlo pou f ij n ok mesi.,direct,haiti_earthquake,test,Resource Requests,i don't have water to keep clean,32,7,Irrelevant,False
839,"I thank you all for your disposition to provide relief. Please, we are a family of 8 persons, we would like to be granted 2 tents. Thank in advance. Note : Please call to check location",Mwen remesye nou pou dispozisyon nou nan bay aide svp nou se you fanmi de8 menbre nou ta renmen jwen n subvention 2 tente merci d avance,direct,haiti_earthquake,test,Resource Requests,"i thank you all for your disposition to provide relief. please, we are a family of 8 persons, we would like to be granted 2 tents. thank in advance. note please call to check location",183,35,Irrelevant,False
7969,"IF I LIVING IN BIZOTONCARREFOUR WHAT CENTER WHO FIND AROUND OF ME, I WOULD EQUIPMENT SUCH AS TO ENCASEFOOD CORPORATION, MEDICAL SUPPLIES, SCOLARY SUPPLIES. ","Si mwen kfou zon Bizoton ki centre ki pi pre mwen kapab jwenn ed imaniti, tankou kit alimante, saniti, skol.",direct,haiti_earthquake,test,Resource Requests,"if i living in bizotoncarrefour what center who find around of me, i would equipment such as to encasefood corporation, medical supplies, scolary supplies.",155,24,Irrelevant,False
4659,"It seems province people don't need any food, nobody send to them. ",Genl moun nan pwovens yo pa kon mang nou pa voye pou yo.,direct,haiti_earthquake,test,Resource Requests,"it seems province people don't need any food, nobody send to them.",66,12,Irrelevant,False
4649,"Someone who supposedly say where food is beeing distributed, I should go fight to get it, on top of that I won't get any. What can the law says about this case? ","Yon moun ki swa dizan di pou kote yap bay manje pou se nan goumen pou jwenn li e avek sa ki pa jwenn ditou, kisa lalwa ka di nan ka sa?",direct,haiti_earthquake,test,Resource Requests,"someone who supposedly say where food is beeing distributed, i should go fight to get it, on top of that i won't get any. what can the law says about this case?",160,32,Irrelevant,False
4769,I would like to get information on the earthquake ,Mwen ta remen gen inf6masyon de trenblemen de t,direct,haiti_earthquake,test,Resource Requests,i would like to get information on the earthquake,49,9,Situational Awareness,False
8559,What kind of ilness moskitoes can give after malaria fever? ,Ki maladi marengwen ka bay apre malaria svp?,direct,haiti_earthquake,test,Resource Requests,what kind of ilness moskitoes can give after malaria fever?,59,10,Irrelevant,False
5959,There are a lot of diseases from infection in haiti -- what should we do? ,"Gen yon maladi enfeksyon kap bay anpil problem nan ayiti, kisa nou ta dwe f?",direct,haiti_earthquake,test,Resource Requests,there are a lot of diseases from infection in haiti -- what should we do?,73,15,Irrelevant,False
10659,I have a child who is burned where must I go with him ,MWEN GEN YON TI MOUN KI BRILE KIKOTE MWEN KA ALE AVEL,direct,haiti_earthquake,test,Resource Requests,i have a child who is burned where must i go with him,53,13,Irrelevant,False
39,"We are at Gressier we needs assistance right away. ASAP, Come help us.",Se gressier nou an difikilte tanpri vin ede nou,direct,haiti_earthquake,test,Resource Requests,"we are at gressier we needs assistance right away. asap, come help us.",70,13,Situational Awareness,False
49,"Delmas 33 in Silo, need water.",Delma 33 silo gen problem dlo,direct,haiti_earthquake,test,Resource Requests,"delmas 33 in silo, need water.",30,6,Irrelevant,False
1789,"When will I find that job because the earthquakes are not finished, when they finish I don't find ?notes? available beside me. When it's finished I don't have a house, it's rubble.",Men kil map jwenn job sa paske tranbleman dete ya poko fini la fini tou m pa jwenn net ki disponib b kotem ye ya la fini m pa gen kay kay mwen kraze m,direct,haiti_earthquake,test,Resource Requests,"when will i find that job because the earthquakes are not finished, when they finish i don't find ?notes? available beside me. when it's finished i don't have a house, it's rubble.",180,32,Situational Awareness,False
7839,"and if I had another problem in my eyes, me I have a problem in my eyes. how do have been able to help me? ",Se si se yon lot pwoblem nou gen nan je a tankou mwen menm ki we nYAJ DEvan je m eske nou ka edem tou,direct,haiti_earthquake,test,Resource Requests,"and if i had another problem in my eyes, me i have a problem in my eyes. how do have been able to help me?",106,25,Irrelevant,False
1969,"SOS, SOS. 27 month old child in difficulties at Cap-haitien. We need diapers, milk and protein. Thank you for your help.","S. O. S. S. O. S. Enfant de 27 mois en difficult au Cap-haitien. Besoin de couches, lait et protines. Merci de votre aide.",direct,haiti_earthquake,test,Resource Requests,"sos, sos. 27 month old child in difficulties at cap-haitien. we need diapers, milk and protein. thank you for your help.",120,21,Critical Rescue,False
6129,"WHAT CAN I DO WHEN THE FOOD IS FINISHED RIGHT IN FRONT OF ME,WHAT CAN I DO WITH THE CARD? ","Si yon moun te gen kat, epi manje a fini souli nan liy lan lipa gentan jwenn kisa pou li fe ak kat la?",direct,haiti_earthquake,test,Resource Requests,"what can i do when the food is finished right in front of me,what can i do with the card?",89,20,Irrelevant,False
12859,I would like to donate a turkey for Thanksgiving to someone in need !,,direct,usa_sandy,test,Resource Requests,i would like to donate a turkey for thanksgiving to someone in need !,69,14,Situational Awareness,False
8179,"Good afternoon!we are ok ? i want to tell you thank you for all informations. And either i have no it, how do i get to find one ? Good night God take care of you. ","Bonswa! Nou tre byen? Mwen vle di nou mesi pou tout enfomasyon sa yo. E si'm pa genyenl, koman'm ta ka fe pou'm ta jwenn youn? Bon nwi bondye ap veye sou",direct,haiti_earthquake,test,Resource Requests,"good afternoon!we are ok ? i want to tell you thank you for all informations. and either i have no it, how do i get to find one ? good night god take care of you.",162,36,Irrelevant,False
1739,"hello to you, please, i would like to know how to find care for my husband, he is fractured in hand and foot and cannot walk, thankyou ","Bonjour  vous, svp, mta renmen konnen koman poum fe pou marim ale pran swen  li te fe aksidan deja epi li frakture ank nan menmpye a li paka mache. Ms",direct,haiti_earthquake,test,Resource Requests,"hello to you, please, i would like to know how to find care for my husband, he is fractured in hand and foot and cannot walk, thankyou",134,27,Irrelevant,False
8189,we hope that other people going to have this message because people still cannot drink water cause the water is contamined ,"moun ki pri n yo, demen nou espere plizy lot moun ap gentan jwenn mesay la, jiskaprezan gen moun ki pot ko janm ka bw dlo tiyo, akoz de sal van yo te sal,",direct,haiti_earthquake,test,Resource Requests,we hope that other people going to have this message because people still cannot drink water cause the water is contamined,122,21,Situational Awareness,False
9279,"Give me an idea about my house which has destroyed, will I find the site in the same place or will I lost it forever? ",Bonm yon ide sou domin kay mwen ki kraze eske map jwenn plasman an menm kote a oubyen m pedil nt,direct,haiti_earthquake,test,Resource Requests,"give me an idea about my house which has destroyed, will i find the site in the same place or will i lost it forever?",117,25,Irrelevant,False
239,"Im Haitian my husband is alive in Port au Prince my husband lost his work our pay family parts which USA Im not thereas house still remains, my house crushed making something","Mwen se ayisien mari mwen ap viv pot au prince mari m pedi travay li nou pagen pys fanmi ki Etas uni m pa gen kay poum rete, kay mwen kraze fe yon bagay",direct,haiti_earthquake,test,Resource Requests,"im haitian my husband is alive in port au prince my husband lost his work our pay family parts which usa im not thereas house still remains, my house crushed making something",174,32,Critical Rescue,False
3319,"We're a group that's made a camp in an adventist church that's in Sarthe 53, next to the garage Graham, facing the Jordanian base. There's a lot of us, about 70. ..",Nou se yon group moun ki fe yon kanpman nan yon legliz adventis ki nan sarthe 53 kole ak garaj graham nan anfas baz jordanien yo. Nou anpil anviron 70 e,direct,haiti_earthquake,test,Resource Requests,"we're a group that's made a camp in an adventist church that's in sarthe 53, next to the garage graham, facing the jordanian base. there's a lot of us, about 70. ..",164,32,Situational Awareness,False
3189,"My child is dying of starvation, I have received nothing",Ti moun ap mouri gragou nan minm mwen pa jwen an yin,direct,haiti_earthquake,test,Resource Requests,"my child is dying of starvation, i have received nothing",56,10,Critical Rescue,False
7609,"If someone sleeping outside, he would like to find prelate or tent, he is western departement where is he going. I am waiting for your answer. ","Si yon moun ap demi nan seren, li ta renmen jwenn prela oubyen tant, li nan depatman lws ki kote pou li ale. M'ap tann repons nou. ..",direct,haiti_earthquake,test,Resource Requests,"if someone sleeping outside, he would like to find prelate or tent, he is western departement where is he going. i am waiting for your answer.",142,26,Irrelevant,False
3809,I need information about aid and emergencies. ,Mwen bezwen enfomasyon sou ed an ijans,direct,haiti_earthquake,test,Resource Requests,i need information about aid and emergencies.,45,7,Volunteering and Donations,False
12559,clothing ( wide range of styles and for various ages ) ; non-perishable food ; hygiene products,,direct,usa_sandy,test,Resource Requests,clothing wide range of styles and for various ages non-perishable food hygiene products,87,13,Irrelevant,False
3709,pleas send me a number that i can contact to find mediacal aid and other forms of aid. ,Svp voye yon nimero ke mwen ka kontakte pou n ka jwen n ed medikal ak lot ed nou ka jwenn,direct,haiti_earthquake,test,Resource Requests,pleas send me a number that i can contact to find mediacal aid and other forms of aid.,86,18,Irrelevant,False
1519,"My necessities are not complex. I don't have money right now to be able to get on the internet. So, that is why I am telling you a little about myself and I will tell you more when you respond. Bye. ",n nesesite e mwen pa konplexe. Mwen pa gen kob kounie ya poum ta ekriw sou Net. Se sak fem tou palew 1 pe de mwen donk map diw plis apre repons ou. Bye,direct,haiti_earthquake,test,Resource Requests,"my necessities are not complex. i don't have money right now to be able to get on the internet. so, that is why i am telling you a little about myself and i will tell you more when you respond. bye.",198,41,Irrelevant,False
8519,"Water to drink, Please tell us how to pray because we nearly lose belief. Our pray is never arrive to Lord, in the sky. answer for me please. ","k dlo pou nou bw tanpwi dinou koman pounou pwie paske nou pwske, pedi lafwa eske, Pwi nou pajanm, rive kote bondye, ye nancil la, repons pou ou svp,",direct,haiti_earthquake,test,Resource Requests,"water to drink, please tell us how to pray because we nearly lose belief. our pray is never arrive to lord, in the sky. answer for me please.",141,28,Situational Awareness,False
7639,helllo there is a refuge in front of mariani 12 i would like to know what to do to find help for 220 famillies. ,Salut! il ya un centre d'bergement en face mariani 12. j'aimerais savoir svp comment trouver de l'aide pour pouvoir repondre aux besoins de plus 220 fami,direct,haiti_earthquake,test,Resource Requests,helllo there is a refuge in front of mariani 12 i would like to know what to do to find help for 220 famillies.,111,24,Situational Awareness,False
8359,I would like to know where could I find a birth certificate if they start to give. ,Mwen ta yenmen konnen kiko te yap bay estre dachiv si yo komanse bay yo,direct,haiti_earthquake,test,Resource Requests,i would like to know where could i find a birth certificate if they start to give.,82,17,Irrelevant,False
2449,"Need to know if there's no other foreing hospital to help wounded, than the on in republican republic,","Bonswa, se yon enfomasyon map mande nou, eske pa gen lot lopital etranje ki te anchaj pou blese yo apa de lopital ki nan st domeng la ke yo te gentan ale a",direct,haiti_earthquake,test,Resource Requests,"need to know if there's no other foreing hospital to help wounded, than the on in republican republic,",102,18,Situational Awareness,False
2369,"Those people who will be in the provinces by the barrell, what did we plan for them? They have health and hunger, insecurity and expensive life problems",Moun sa yo kap nan provins pa bann e pa paket sa yo ki nou anvizage pou yo? Yo gin problem sante grangou insekirite lavicher?,direct,haiti_earthquake,test,Resource Requests,"those people who will be in the provinces by the barrell, what did we plan for them? they have health and hunger, insecurity and expensive life problems",152,27,Irrelevant,False
2099,Road Oryol ( ?? ) Delmas 18 there's a collapsed house with lots of people. The sector is unlivable for the people who sleep there. Please help,"nan riyl oryl, delma 18, gen yon kay twa etaj ki efondre avek anpil moun e zon nan koumanse enpratikab pou sante moun kap demi at nan lari a. pase w yo",direct,haiti_earthquake,test,Resource Requests,road oryol ?? delmas 18 there's a collapsed house with lots of people. the sector is unlivable for the people who sleep there. please help,138,25,Critical Rescue,False
8259,i don't have mosquito-net and tablets can trait water. do you will give me some.? ,Mwen pa gen moustik ni akwatab ske nap banm youn.,direct,haiti_earthquake,test,Resource Requests,i don't have mosquito-net and tablets can trait water. do you will give me some.?,81,15,Irrelevant,False
7509,yes there's a old person who never find medicament ,Oui gen yon granmoun ki pa pran medikaman.,direct,haiti_earthquake,test,Resource Requests,yes there's a old person who never find medicament,50,9,Irrelevant,False
3359,No Location : People are starving. .. please do something to save us.,Mezamy moun yo ap mouri ak gwangou fe yon vwayen pou nou sove yo pa,direct,haiti_earthquake,test,Resource Requests,no location people are starving. .. please do something to save us.,67,12,Critical Rescue,False
23709,"The government said over 2,000 medical teams were trying to contain the spread of diseases such as diarrhoea, amid reports that hundreds of people have fallen ill after drinking floodwater or eating rotten food.",,news,,test,Situational Awareness,"the government said over 2,000 medical teams were trying to contain the spread of diseases such as diarrhoea, amid reports that hundreds of people have fallen ill after drinking floodwater or eating rotten food.",211,34,Critical Rescue,False
6369,"I'd like to know information about the water that they are giving out, because several people are taking them without permission cards. ",yon enfomasyon mwen ta renmen konnen de ed yo ap bay yo paske gen moun ki ale pran san kat,direct,haiti_earthquake,test,Situational Awareness,"i'd like to know information about the water that they are giving out, because several people are taking them without permission cards.",135,22,Irrelevant,False
27719,"The United Nations organs, including the Security Council, and specialized agencies needed comprehensive reform.Once again, we have witnessed with dreary familiarity a major military offensive late this past summer, with all the consequent displacement and suffering of the civilian population.",,news,,test,Situational Awareness,"the united nations organs, including the security council, and specialized agencies needed comprehensive reform.once again, we have witnessed with dreary familiarity a major military offensive late this past summer, with all the consequent displacement and suffering of the civilian population.",294,40,Irrelevant,False
23689,"Residents have taken shelter in mosques, schools, local government offices and even in cemeteries after their homes were inundated by up to three meters (10 feet) of dirty brown water.",,news,,test,Situational Awareness,"residents have taken shelter in mosques, schools, local government offices and even in cemeteries after their homes were inundated by up to three meters 10 feet of dirty brown water.",182,30,Critical Rescue,False
6299,"Sacre-Coeur Hospital which located in this village Milot 14 km south of Oakp is ready to receive those who are injured. Therefore, we are asking those who are sick to report to that hospital. ","Lopital Sacre-Coeur ki nan vil Milot, 14 km nan sid vil Okap, pre pou li resevwa moun malad e l'ap mande pou moun ki malad yo ale la.",direct,haiti_earthquake,test,Situational Awareness,"sacre-coeur hospital which located in this village milot 14 km south of oakp is ready to receive those who are injured. therefore, we are asking those who are sick to report to that hospital.",191,34,Irrelevant,False
6509,I would like to have all the info about what is going on. I only recieve the info on the Radio. ,mwn vle kon tout enfomasyon yo se nan radio mwn jwen nouvel la paske mwn vle enfome mesi,direct,haiti_earthquake,test,Situational Awareness,i would like to have all the info about what is going on. i only recieve the info on the radio.,95,21,Irrelevant,False
6889,"..by me there's no way to sleep, please help me, God will bless you all, I'm waiting for a response. I'm in Saint Louis du Sud, Departement Sud. ","m kotem pa gen poum demi, tanpri edem nan sans sa bondye ap beni nou, map tann repons. Se -sen lwi di sid- mwen ye la, depatman sid.",direct,haiti_earthquake,test,Situational Awareness,"..by me there's no way to sleep, please help me, god will bless you all, i'm waiting for a response. i'm in saint louis du sud, departement sud.",144,28,Resource Requests,False
6439,I want to serve my population ,I want to serve my population.,direct,haiti_earthquake,test,Situational Awareness,i want to serve my population,29,6,Irrelevant,False
23559,"The sewer water is gushing out of manholes in many areas of the city, which has a population of more than 10 million people.",,news,,test,Situational Awareness,"the sewer water is gushing out of manholes in many areas of the city, which has a population of more than 10 million people.",124,24,Irrelevant,False
23449,"But charcoal production is, no less than wildfire, an efficient and evil tree killer.",,news,,test,Situational Awareness,"but charcoal production is, no less than wildfire, an efficient and evil tree killer.",85,14,Irrelevant,False
7129,I need a job please. we must put our head together to make the reconstruction of our country because we are Haitian people. thank you ,mwen bezwen job svp!se nou menm ayisyen pou ki mete tet nou ansanm pou nou rekonstwi peyi nou. mesi!,direct,haiti_earthquake,test,Situational Awareness,i need a job please. we must put our head together to make the reconstruction of our country because we are haitian people. thank you,133,25,Irrelevant,False
23399,"Yet the Burmese military junta, fearing that contact between their isolated people and the outside world would expose its tyrannical rule and threaten it grip on power, is still refusing to allow in UN officials and relief workers from NGOs who come to help the Burmese people from all over the world.",,news,,test,Situational Awareness,"yet the burmese military junta, fearing that contact between their isolated people and the outside world would expose its tyrannical rule and threaten it grip on power, is still refusing to allow in un officials and relief workers from ngos who come to help the burmese people from all over the world.",301,52,Irrelevant,False
21609,"""The road was dug up for construction work and the rainwater entered the plaza through the ditch next to the building,"" he said.",,news,,test,Situational Awareness,"the road was dug up for construction work and the rainwater entered the plaza through the ditch next to the building, he said.",126,23,Irrelevant,False
7759,when the responsable will give us the information about the volcano ,L reskonsab ba nou yon ti enfomatyon sou zaf vlkan mesi.,direct,haiti_earthquake,test,Situational Awareness,when the responsable will give us the information about the volcano,67,11,Irrelevant,False
28059,"More than 5,000 people infected with the bacterial disease in Orissa state had been treated, officials said.",,news,,test,Situational Awareness,"more than 5,000 people infected with the bacterial disease in orissa state had been treated, officials said.",108,17,Critical Rescue,False
21969,The vice premier also urged local governments to help farmers restart farming production in disaster-ravaged areas to minimize the damage to crop growth and harvest.,,news,,test,Situational Awareness,the vice premier also urged local governments to help farmers restart farming production in disaster-ravaged areas to minimize the damage to crop growth and harvest.,165,25,Irrelevant,False
7659,What are the best practices I should follow during an earthquake? ,quels sont les meilleurs comportements que je dois avoir lors d'un tremblement de terre?,direct,haiti_earthquake,test,Situational Awareness,what are the best practices i should follow during an earthquake?,65,11,Irrelevant,False
21989,"Now that the rainy period has started water is all over the place, but it is highly polluted.",,news,,test,Situational Awareness,"now that the rainy period has started water is all over the place, but it is highly polluted.",93,18,Irrelevant,False
7649,after what i hear this evening the part western will break down. ,Dapres sam tande pati wes la ap efondre aswe eske se vre.,direct,haiti_earthquake,test,Situational Awareness,after what i hear this evening the part western will break down.,64,12,Irrelevant,False
22609,"Each kit contains binoculars for observing the volcano's activity, and other materials including a loudspeaker, flashlights, and a kerosene lamp in case families have to evacuate during the night.",,news,,test,Situational Awareness,"each kit contains binoculars for observing the volcano's activity, and other materials including a loudspeaker, flashlights, and a kerosene lamp in case families have to evacuate during the night.",196,29,Critical Rescue,False
22649,"The second wave of flood has extensively damaged the human habitation, standing crops, roads, bridges & embankments, irrigation system, water supply installation and other public institutions.",,news,,test,Situational Awareness,"the second wave of flood has extensively damaged the human habitation, standing crops, roads, bridges embankments, irrigation system, water supply installation and other public institutions.",190,25,Critical Rescue,False
22669,"Lack of water in Kenya is associated with the high mortality rate among children under five years old, which is primarily due to waterborne diseases such as diarrhoea, malaria, and amoebic dysentery. Following the earthquake in January 2001 aid workers were particularly concerned about the health threat posed by the thousands of corpses buried under collapsed buildings. A shop owner in Rangoon division's Kun Chan Kone township, which was severely devastated by the cyclone, said a soldier who brought in aid supplies asked him if he wanted to buy zinc roofs to resell. ISAF reconnaissance aircraft were also used to examine the extent of the flooding to help in the relief effort. Aid workers are stocking schools there with supplies after furnishing two tented schools in Freedabad Village with mats, thermal blankets, psychosocial materials and school supplies. In late June, residents in Kidal held a protest against the Islamists, who forcefully dispersed the demonstration. The majority have psychosomatic symptoms and increasingly complain of body aches and other illnesses.""",,news,,test,Situational Awareness,"lack of water in kenya is associated with the high mortality rate among children under five years old, which is primarily due to waterborne diseases such as diarrhoea, malaria, and amoebic dysentery. following the earthquake in january 2001 aid workers were particularly concerned about the health threat posed by the thousands of corpses buried under collapsed buildings. a shop owner in rangoon division's kun chan kone township, which was severely devastated by the cyclone, said a soldier who brought in aid supplies asked him if he wanted to buy zinc roofs to resell. isaf reconnaissance aircraft were also used to examine the extent of the flooding to help in the relief effort. aid workers are stocking schools there with supplies after furnishing two tented schools in freedabad village with mats, thermal blankets, psychosocial materials and school supplies. in late june, residents in kidal held a protest against the islamists, who forcefully dispersed the demonstration. the majority have psychosomatic symptoms and increasingly complain of body aches and other illnesses.",1084,168,Critical Rescue,False
7469,"United nations don't know my existence, cause they never gave me anything. ",Nasyonzini pa konn sim egziste paske li janm banm anyen,direct,haiti_earthquake,test,Situational Awareness,"united nations don't know my existence, cause they never gave me anything.",74,12,Irrelevant,False
7359,what could I do with that situation and than what can I do to find help? ,Kijan pou n' fe ak sitiyasyon sa e tou si m' ta vle jwenn d,direct,haiti_earthquake,test,Situational Awareness,what could i do with that situation and than what can i do to find help?,72,16,Irrelevant,False
22879,Pipes are being transported to affected villages by donkey convoys.,,news,,test,Situational Awareness,pipes are being transported to affected villages by donkey convoys.,67,10,Irrelevant,False
22959,The government said last week banned militant groups would not be allowed into flooded areas but a spokesman for a charity linked to the Lashkar-e-Taiba militant faction said his group had no political agenda and was still providing relief.,,news,,test,Situational Awareness,the government said last week banned militant groups would not be allowed into flooded areas but a spokesman for a charity linked to the lashkar-e-taiba militant faction said his group had no political agenda and was still providing relief.,240,39,Irrelevant,False
23019,"The torrential rains have caused the disruption in the local water supply system, forcing the population to drink untreated water.",,news,,test,Situational Awareness,"the torrential rains have caused the disruption in the local water supply system, forcing the population to drink untreated water.",130,20,Irrelevant,False
27659,425 families from these conflict areas will benefit from this programme.,,news,,test,Situational Awareness,425 families from these conflict areas will benefit from this programme.,72,11,Irrelevant,False
2179,Please put some security and relief workers in every zone so that everyone can receive some aid. Thank you. I am waiting for the authorities in Grand Goave.,Mete yon val otorite yon vale distrisyon nanshak z nan menm le poutout moun kapab jwenn ? Tande m svp mesi. Lzotorite konsne map tann nou gran gwav,direct,haiti_earthquake,test,Situational Awareness,please put some security and relief workers in every zone so that everyone can receive some aid. thank you. i am waiting for the authorities in grand goave.,156,28,Irrelevant,False
7159,emergency we have problem makes pass the message for us contacts ,d ijan pou yo paske yo gen poblem fe mesaj la pase pou nou kontact,direct,haiti_earthquake,test,Situational Awareness,emergency we have problem makes pass the message for us contacts,64,11,Irrelevant,False
23159,"Kathmandu, Nepal | AFP | Friday 5/8/2015 - 13:46 GMT Nepal's government fired a warning shot at landlords Friday, saying any property owner who tries to profit from a devastating quake that left thousands of families homeless would face legal action.",,news,,test,Situational Awareness,"kathmandu, nepal afp friday 5 8 2015 - 13 46 gmt nepal's government fired a warning shot at landlords friday, saying any property owner who tries to profit from a devastating quake that left thousands of families homeless would face legal action.",246,42,Critical Rescue,False
23169,"In Nairobi, the rains have broken down the main telephone cable system in the central part of the city.",,news,,test,Situational Awareness,"in nairobi, the rains have broken down the main telephone cable system in the central part of the city.",103,19,Irrelevant,False
23209,"To help stop the spread of water-borne diseases, UNICEF is distributing water purification tablets, bleaching powders and jerry cans, as well as repairing and installing wells and latrines.",,news,,test,Situational Awareness,"to help stop the spread of water-borne diseases, unicef is distributing water purification tablets, bleaching powders and jerry cans, as well as repairing and installing wells and latrines.",189,28,Irrelevant,False
23239,The flooding also forced thousands to evacuate homes and caused more than 385 million U.S. dollars in damage.,,news,,test,Situational Awareness,the flooding also forced thousands to evacuate homes and caused more than 385 million u.s. dollars in damage.,109,18,Critical Rescue,False
23299,"We learned a lot during the recent influenza epidemics and before that from Hurricane Mitch, floods and landslides. Alternative water sources include open canals, which may harbour chemical contamination (river salt, pesticides and fertilisers) and pathogenic microbes from uncontrolled sewage disposal. In insecure areas we have to talk to everyone, each party regardless of their political or ideological position is a stakeholder and we have to get everyone aligned around one central theme-children and their wellbeing. More than 50,000 people have received treatment - many of them for gastro-intestinal ailments - in Pakistan Red Crescent health-care units in the north-western province of Khyber Pakhtunkhwa since the start of August. The 12 illnesses covered are: malignant tumors (including leukemia); organ and stem cell transplant; acute kidney failure; aplastic anemia; benign brain tumors; acute hepatitis; sequelae of cerebritis or meningitis; infantile paralysis; serious juvenile rheumatoid arthritis; serious Kawasaki disease; Myasthenia Gravis; and insulin-dependent diabetes mellitus. Nigeria specialist Marc-Antoine Perouse de Montclos, said the Boko Haram insurgency is not an inter-religious"" conflict pitting Muslims against Christians.",,news,,test,Situational Awareness,"we learned a lot during the recent influenza epidemics and before that from hurricane mitch, floods and landslides. alternative water sources include open canals, which may harbour chemical contamination river salt, pesticides and fertilisers and pathogenic microbes from uncontrolled sewage disposal. in insecure areas we have to talk to everyone, each party regardless of their political or ideological position is a stakeholder and we have to get everyone aligned around one central theme-children and their wellbeing. more than 50,000 people have received treatment - many of them for gastro-intestinal ailments - in pakistan red crescent health-care units in the north-western province of khyber pakhtunkhwa since the start of august. the 12 illnesses covered are malignant tumors including leukemia organ and stem cell transplant acute kidney failure aplastic anemia benign brain tumors acute hepatitis sequelae of cerebritis or meningitis infantile paralysis serious juvenile rheumatoid arthritis serious kawasaki disease myasthenia gravis and insulin-dependent diabetes mellitus. nigeria specialist marc-antoine perouse de montclos, said the boko haram insurgency is not an inter-religious conflict pitting muslims against christians.",1242,173,Irrelevant,False
2249,way to save ourselves. Our address is the 3rd entry in the St-Antoine Area,mwayen pou ka sove tet nou adres nou se 3me rantre st antwann zon,direct,haiti_earthquake,test,Situational Awareness,way to save ourselves. our address is the 3rd entry in the st-antoine area,74,14,Irrelevant,False
6989,".. dark, and the mosquitoes are eating us. Please send an institution to do something for us. My pole number is DAS 052 ",nwa E mayigwen ap fi n manje nou. S V P nou mande enstans yo fe yon bagay pou nou. nimewo poto a se DAS 052.,direct,haiti_earthquake,test,Situational Awareness,".. dark, and the mosquitoes are eating us. please send an institution to do something for us. my pole number is das 052",119,23,Resource Requests,False
6929,From limonade there's someone pain sulfur to the stomach. please help! ,De pi limonade yon moun kap soufri ak yon trancheman vante lipaka genbe,direct,haiti_earthquake,test,Situational Awareness,from limonade there's someone pain sulfur to the stomach. please help!,70,11,Irrelevant,False
