tweet_id,tweet_text,class_label,event,split,event_set,target_label,clean_text,text_length,word_count,label,predicted_label,true_label
1064923055451865088,@realDonaldTrump @POTUS @california @CaliforniaEPA #BlackBearsMatter #CaliforniaWildFires  Simple video how 2 prevent Forrest Fires n Raking Demo #EducateYourself #SmokeyTheBear #IWentToPublicSchoolAndCommunityCollege #IvyLeagueReject #ProudOfPublicSchool,other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,blackbearsmatter californiawildfires simple video how 2 prevent forrest fires n raking demo educateyourself smokeythebear iwenttopublicschoolandcommunitycollege ivyleaguereject proudofpublicschool,196,17,0,Irrelevant,Situational Awareness
1064610778106347520,Rain may hamper search for California wildfire victims: Reuters  | More w/ Eco-Search:,rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,rain may hamper search for california wildfire victims reuters more w eco-search,80,12,2,Situational Awareness,Volunteering and Donations
1064075257181421568,RT @Circa: President Trump meets with officials on the deadly California wildfires.,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,president trump meets with officials on the deadly california wildfires.,72,10,3,Situational Awareness,Irrelevant
1066576838225350657,"If you or your family lost your home to the recent fires in California, Living Spaces wants to help put your life back together. Visit  to learn more about receiving a free mattress set ὉB",rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,"if you or your family lost your home to the recent fires in california, living spaces wants to help put your life back together. visit to learn more about receiving a free mattress set ὁb",187,35,2,Situational Awareness,Volunteering and Donations
1064203929158905856,"With so many of our friends and family losing their homes, its on us to help. Make a difference by chipping in to support non-profit organizations that are doing incredible work to help all those displaced and hurt by the California wildfires:",sympathy_and_support,california_wildfires_2018,test,set2,Situational Awareness,"with so many of our friends and family losing their homes, its on us to help. make a difference by chipping in to support non-profit organizations that are doing incredible work to help all those displaced and hurt by the california wildfires",242,42,0,Volunteering and Donations,Situational Awareness
1064239041288253442,@MalcolmNance Ὡ2Thread of resources for the California Fires. ✔Find your missing loved ones. ✔Sign in sites for victims or evacuees. ✔Find your pets. ✔Shelter locations for both. ✔Smoke safety measures. ✔Masks locations &amp; directions for use. ✔Donate #California,rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,ὡ2thread of resources for the california fires. find your missing loved ones. sign in sites for victims or evacuees. find your pets. shelter locations for both. smoke safety measures. masks locations and directions for use. donate california,241,37,2,Critical Rescue,Volunteering and Donations
1065381717123493888,Three major fires continue to scorch the ground in California. Here’s how you can help those affected. (From @NewsHour),sympathy_and_support,california_wildfires_2018,test,set2,Situational Awareness,three major fires continue to scorch the ground in california. here s how you can help those affected. from,107,19,0,Volunteering and Donations,Situational Awareness
1064480526596218881,RT @Reuters: Some California wildfire victims may never be found: searcher,missing_or_found_people,california_wildfires_2018,test,set2,Critical Rescue,some california wildfire victims may never be found searcher,60,9,1,Situational Awareness,Critical Rescue
1064248093938339840,"#Trumpkin blamed wildfires in California on poor management of forests &amp; water regulations. Over 1/2 of forest land in California is federal land; national forests. So when we’re talking about landscape, it’s as much if not more federal responsibility as its state or private.",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"trumpkin blamed wildfires in california on poor management of forests and water regulations. over 1 2 of forest land in california is federal land national forests. so when we re talking about landscape, it s as much if not more federal responsibility as its state or private.",276,47,0,Irrelevant,Situational Awareness
1065308156375388160,Some serious researchers and #Anons need to look deeply into #ActBlue this seems more and more like a money laundering operation than anything. Now @KamalaHarris is taking advantage of the #CA fire crisis. In a fundraising email for the victims. This is Disgusting and Wrong!,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,some serious researchers and anons need to look deeply into actblue this seems more and more like a money laundering operation than anything. now is taking advantage of the ca fire crisis. in a fundraising email for the victims. this is disgusting and wrong!,258,44,3,Volunteering and Donations,Irrelevant
1064370128635056128,ὒ5Ἑ511/18 Lost Coast Hay is teaming up w/ Birch Valley Ranch Equestrian School ➡ #donations of hay *NEEDED* for #horses #livestock impacted by #CampFirePets Birch Valley Ranch FB ὑ7   #CampFireJamesWoods #DisasterAssistTeam,requests_or_urgent_needs,california_wildfires_2018,test,set2,Resource Requests,ὒ5ἑ511 18 lost coast hay is teaming up w birch valley ranch equestrian school donations of hay needed for horses livestock impacted by campfirepets birch valley ranch fb ὑ7 campfirejameswoods disasterassistteam,210,31,4,Volunteering and Donations,Resource Requests
1066370260536766465,"Watch: #GuyFieri cooks #Thanksgiving turkey for 10,000 #CampFire evacuees ὄDὉ3ἰ8",displaced_people_and_evacuations,california_wildfires_2018,test,set2,Critical Rescue,"watch guyfieri cooks thanksgiving turkey for 10,000 campfire evacuees ὄdὁ3ἰ8",76,10,1,Volunteering and Donations,Critical Rescue
1064284855461191683,"Thank you to Los Angeles finest. The real heroes on the front line fighting these catastrophic fires. And this man for saving the precious and small voices in the fire, they can still feel lost pain and emptiness.. They just can’t reason with the mentality of a two-year-oldὉ4",rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,"thank you to los angeles finest. the real heroes on the front line fighting these catastrophic fires. and this man for saving the precious and small voices in the fire, they can still feel lost pain and emptiness.. they just can t reason with the mentality of a two-year-oldὁ4",276,49,2,Situational Awareness,Volunteering and Donations
1062853167119888384,@realDonaldTrump So after 50 plus die and countless amounts of property and wildlife damage is done you finally talk to the Governor? But after you blamed him and California for the wildfires in the first place.,injured_or_dead_people,california_wildfires_2018,test,set2,Critical Rescue,so after 50 plus die and countless amounts of property and wildlife damage is done you finally talk to the governor? but after you blamed him and california for the wildfires in the first place.,194,35,1,Situational Awareness,Critical Rescue
1065398643967094785,I liked a @YouTube video  Men Run Into Burning Barn To Save Horses Trapped by California Wildfires | The Dodo,other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,i liked a video men run into burning barn to save horses trapped by california wildfires the dodo,97,18,0,Volunteering and Donations,Situational Awareness
1064906278714126337,"I hadnt realized that it was so hazy all day yesterday, and that Ive been uncontrollably sneezing this week, because Philly is getting smoke from the California wildfires",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"i hadnt realized that it was so hazy all day yesterday, and that ive been uncontrollably sneezing this week, because philly is getting smoke from the california wildfires",170,28,0,Irrelevant,Situational Awareness
1061358524897394688,"•The fires are NOT forest fires, they are *brush* fires. •The forests are *federal* forests and managed by the Trump Administration. •The fires aren’t even 5% contained. Meanwhile, as the death count rises, you avoid a few rain drops while disrespecting our troops/allies.",injured_or_dead_people,california_wildfires_2018,test,set2,Critical Rescue,"the fires are not forest fires, they are brush fires. the forests are federal forests and managed by the trump administration. the fires aren t even 5 contained. meanwhile, as the death count rises, you avoid a few rain drops while disrespecting our troops allies.",264,45,1,Irrelevant,Critical Rescue
1067087278558900224,"Good morning, Border patrol fired tear gas at 500 migrants at the border. There’s a standoff between Russia and Ukraine after Russia fires at 3 Ukrainian ships. Ukraine might implement martial law. 140 whales washed up n dead in New Zealand. California ain’t on fire. Get 2 it ὊB",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"good morning, border patrol fired tear gas at 500 migrants at the border. there s a standoff between russia and ukraine after russia fires at 3 ukrainian ships. ukraine might implement martial law. 140 whales washed up n dead in new zealand. california ain t on fire. get 2 it ὂb",279,51,0,Critical Rescue,Situational Awareness
1061320362619817994,l have been saying now for along time that California Forestry Management has been doing a sorry ass job in dealing with preventing forest fires. Its time for a change Mr. President. We need to help Smokey the Bear.,other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,l have been saying now for along time that california forestry management has been doing a sorry ass job in dealing with preventing forest fires. its time for a change mr. president. we need to help smokey the bear.,215,39,0,Irrelevant,Situational Awareness
1064503567128641538,"Over 600 people are missing in the California wildfires!!!!! Remind me again why there are over 5,000 troops at the US border?!?!? Can we use those troops to help search for missing people in my state instead of using them as bouncers at the border? #CaliforniaFires",not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,"over 600 people are missing in the california wildfires!!!!! remind me again why there are over 5,000 troops at the us border?!?!? can we use those troops to help search for missing people in my state instead of using them as bouncers at the border? californiafires",265,46,3,Critical Rescue,Irrelevant
1065434157503807489,News Update - California Fire Now Nuclear Ash!!  via @YouTube Ὂ5Ὂ5ὤFὤFὤFplease pass this around to anyone who lives in the Southern California Area!! There is an area Called Santa Susan Field which was a Old Nuclear Test Site! @realDonaldTrump,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,news update - california fire now nuclear ash!! via ὂ5ὂ5ὤfὤfὤfplease pass this around to anyone who lives in the southern california area!! there is an area called santa susan field which was a old nuclear test site!,216,37,3,Situational Awareness,Irrelevant
1066434046471876608,"Extreme Temperature Diary- November 15, 2018- Topic: Response To California FiresA New Warning System? New post on-() () #ClimateChangeIsReal #GlobalWarming #sciencetwitter #Science #CaliforniaFires",not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,"extreme temperature diary- november 15, 2018- topic response to california firesa new warning system? new post on- climatechangeisreal globalwarming sciencetwitter science californiafires",187,22,3,Situational Awareness,Irrelevant
1064459226213478403,RT @raynman123: Guess the Haitian relief fund idea has been used up?ᾑ4ὠF἟A἟8἞C἞7ᾒ0,rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,guess the haitian relief fund idea has been used up?ᾑ4ὠf a 8 c 7ᾒ0,66,14,2,Situational Awareness,Volunteering and Donations
1067557886543376384,"U.S. fires tear gas at migrants rushing toward California border; Russia, Crimea face off after naval conflict - Mon. Nov. 26:",not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,"u.s. fires tear gas at migrants rushing toward california border russia, crimea face off after naval conflict - mon. nov. 26",124,21,3,Critical Rescue,Irrelevant
1064923841493954563,Ohio county GOP chairman defends deleted image saying wildfires were God’s punishment to Liberal California”,other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,ohio county gop chairman defends deleted image saying wildfires were god s punishment to liberal california,107,16,0,Irrelevant,Situational Awareness
1062854981475295232,"A ❤️ letter from Arizona: We met you in Texas at a gas station yesterday and you said yall were headed to California to assist with the fires”. Read more at  ὏8 Juanita from Phoenix, AZ",sympathy_and_support,california_wildfires_2018,test,set2,Situational Awareness,"a letter from arizona we met you in texas at a gas station yesterday and you said yall were headed to california to assist with the fires . read more at 8 juanita from phoenix, az",179,36,0,Volunteering and Donations,Situational Awareness
1061343658618818561,The fires raging in California have tragically claimed the lives of at least nine people. Please pray for their families and loved ones and for all those in the path of these deadly blazes.,sympathy_and_support,california_wildfires_2018,test,set2,Situational Awareness,the fires raging in california have tragically claimed the lives of at least nine people. please pray for their families and loved ones and for all those in the path of these deadly blazes.,189,34,0,Critical Rescue,Situational Awareness
1067012414103789568,#Science #News| California Fires: We Know How to Keep Cities From Burning |#electronics #tech #electronic #device #gadget #geek #techie #nerd #apple #samsung #ios #android,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,science news california fires we know how to keep cities from burning electronics tech electronic device gadget geek techie nerd apple samsung ios android,154,24,3,Situational Awareness,Irrelevant
1064649201592623104,"@DeepStateExpose @RodStryker California’s wildfires are tragic, heartbreaking, and preventable, with decent forestry practices. They are the saddest, and most accurate analogy for Californians’ pitifully backwards management of literally everything in their once-great state.",sympathy_and_support,california_wildfires_2018,test,set2,Situational Awareness,"california s wildfires are tragic, heartbreaking, and preventable, with decent forestry practices. they are the saddest, and most accurate analogy for californians pitifully backwards management of literally everything in their once-great state.",245,32,0,Irrelevant,Situational Awareness
1062341560807890946,PRAYERS FOR CALIFORNIA: At least 42 people have been killed and hundreds others remain missing as massive wildfires continue to rage in Northern and Southern California. Hundreds of firefighters are still,sympathy_and_support,california_wildfires_2018,test,set2,Situational Awareness,prayers for california at least 42 people have been killed and hundreds others remain missing as massive wildfires continue to rage in northern and southern california. hundreds of firefighters are still,203,31,0,Critical Rescue,Situational Awareness
1065252794876063744,"DEW Laser Fires California, proven. Why doesnt @POTUS admit it and have these arsonists arrested.  @RoboHoward @charliekirk11 @TuckerCarlson",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"dew laser fires california, proven. why doesnt admit it and have these arsonists arrested.",90,14,0,Irrelevant,Situational Awareness
1065687181015113728,RT @ALT_uscis: 30000 people in Northern California are spending thanksgiving homeless after the fires destroyed where they lived.,displaced_people_and_evacuations,california_wildfires_2018,test,set2,Critical Rescue,30000 people in northern california are spending thanksgiving homeless after the fires destroyed where they lived.,114,16,1,Situational Awareness,Critical Rescue
1065562710895730689,"The Camp Fire in Northern California is now the most devastating in the states history, with over 6,000 buildings destroyed. The small town of Paradise has been reduced to ash and turned into a ghost town. The death toll in the wildfire has risen to 23. #CaliforniaWildfires",infrastructure_and_utility_damage,california_wildfires_2018,test,set2,Situational Awareness,"the camp fire in northern california is now the most devastating in the states history, with over 6,000 buildings destroyed. the small town of paradise has been reduced to ash and turned into a ghost town. the death toll in the wildfire has risen to 23. californiawildfires",273,47,0,Critical Rescue,Situational Awareness
1064464055774126080,Fears radioactive waste could be caught in historic California wildfire. Questions to consider: Ash airborne? In water? How far does it travel? How long will it remain dangerous?,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,fears radioactive waste could be caught in historic california wildfire. questions to consider ash airborne? in water? how far does it travel? how long will it remain dangerous?,177,28,3,Situational Awareness,Irrelevant
1066820672641515521,"They wanted the fires in California, deals with China and electric company to build a billion dollar high speed railway. They burned your homes, not a camp fire!!",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"they wanted the fires in california, deals with china and electric company to build a billion dollar high speed railway. they burned your homes, not a camp fire!!",162,28,0,Irrelevant,Situational Awareness
1066294043339046913,READ: Ryan Zinke Blames Radical Environmentalists and Forest Mismanagement for California Forest Fires  via @secondnexus,other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,read ryan zinke blames radical environmentalists and forest mismanagement for california forest fires via,105,14,0,Irrelevant,Situational Awareness
1065713411621818368,"Relatives, strangers open homes, offer hot meals to fire evacuees The Camp Fire has displaced tens of thousands of people, with hundreds still unaccounted for. The blaze was 90 percent contained Thursday, two weeks after it began.",rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,"relatives, strangers open homes, offer hot meals to fire evacuees the camp fire has displaced tens of thousands of people, with hundreds still unaccounted for. the blaze was 90 percent contained thursday, two weeks after it began.",230,37,2,Critical Rescue,Volunteering and Donations
1064465535369441281,"RT @RollingStone: When these California wildfires go out, new ones will come",not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,"when these california wildfires go out, new ones will come",58,10,3,Situational Awareness,Irrelevant
1065284825194659840,"BLAMING CALIFORNIA WILDFIRES ON GLOBAL WARMING ‘HAS LITTLE GROUNDING IN FACT,’ SCIENTIST SAYS  ~ Now Maybe you’ll understand Brown’s nickname; Moonbeam. ὠ1",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"blaming california wildfires on global warming has little grounding in fact, scientist says now maybe you ll understand brown s nickname moonbeam. ὠ1",149,23,0,Irrelevant,Situational Awareness
1065464052590161920,"Aaron Rodgers slammed by brother Jordan for not calling parents, missing first step of compassion during California wildfires",missing_or_found_people,california_wildfires_2018,test,set2,Critical Rescue,"aaron rodgers slammed by brother jordan for not calling parents, missing first step of compassion during california wildfires",125,18,1,Situational Awareness,Critical Rescue
1061497029564743680,North Valley Community Foundation Camp Fire Evacuation Relief Fund - North Valley Community Foundation,rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,north valley community foundation camp fire evacuation relief fund - north valley community foundation,102,14,2,Critical Rescue,Volunteering and Donations
1067111348729974784,How did California fires and other world events start?  via @YouTube,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,how did california fires and other world events start? via,58,10,3,Situational Awareness,Irrelevant
1061153181735022592,"Hey a**hole, Now that youre done using our troops as props to gain votes from your base, you should deploy them to do some of the stuff theyre actually trained to do which is help in disasters, like the people affected in the California Fires burning up to 30K acres &amp; growing.",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"hey a hole, now that youre done using our troops as props to gain votes from your base, you should deploy them to do some of the stuff theyre actually trained to do which is help in disasters, like the people affected in the california fires burning up to 30k acres and growing.",278,53,0,Irrelevant,Situational Awareness
1061356724156719104,"California is experiencing its most destructive wildfire on record. Deaths, destroyed homes and evacs continue to rise. ARMY, pls join in providing aid to those affected by the fire. A small donation goes a long way. Donate now at  #BTSArmyReliefFund #BTS",rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,"california is experiencing its most destructive wildfire on record. deaths, destroyed homes and evacs continue to rise. army, pls join in providing aid to those affected by the fire. a small donation goes a long way. donate now at btsarmyrelieffund bts",252,41,2,Critical Rescue,Volunteering and Donations
1061222489278291969,As #Woolseyfires rage California asked for an emergency to be declared by US President @realDonaldTrump - this was his response.,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,as woolseyfires rage california asked for an emergency to be declared by us president - this was his response.,110,19,3,Situational Awareness,Irrelevant
1061305631284609024,Trump foregoes compassion and falsely claims gross mismanagement of forests are cause of California fires because he refuses to accept the truth of global warming.,other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,trump foregoes compassion and falsely claims gross mismanagement of forests are cause of california fires because he refuses to accept the truth of global warming.,163,25,0,Irrelevant,Situational Awareness
1064409353539735553,Rain in the forecast could bring relief for those working to tame a devastating Northern California wildfire and frustration for those searching for remains of victims.,rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,rain in the forecast could bring relief for those working to tame a devastating northern california wildfire and frustration for those searching for remains of victims.,168,26,2,Situational Awareness,Volunteering and Donations
1061226692105134080,Kendall Jenner Rushes Home to California Wildfire Evacuations After Being Honored at #REVOLVEAwards &gt;  #kprc2 #hounews,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,kendall jenner rushes home to california wildfire evacuations after being honored at revolveawards kprc2 hounews,112,15,3,Critical Rescue,Irrelevant
1061270831853174790,"RT @psychdr100: Trump may withhold California fire aid, blames state for forest mismanagement",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"trump may withhold california fire aid, blames state for forest mismanagement",77,11,0,Irrelevant,Situational Awareness
1065143849666850817,"First California had an insane amount of wild fires and then if thats not bad enough, fucking Trump comes to California with his bullshit nonsense. There was another mass shooting and now were about to have mudslides and flash floods. #GoodTimes",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"first california had an insane amount of wild fires and then if thats not bad enough, fucking trump comes to california with his bullshit nonsense. there was another mass shooting and now were about to have mudslides and flash floods. goodtimes",244,41,0,Irrelevant,Situational Awareness
1064057342184943616,"Finland averages 15-18 feet of precipitation annually. California is lucky to get 15 inches. Conclusion: rakes will not only prevent fires, they will increase rainfall.",not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,"finland averages 15-18 feet of precipitation annually. california is lucky to get 15 inches. conclusion rakes will not only prevent fires, they will increase rainfall.",167,25,3,Situational Awareness,Irrelevant
1064143167077920773,"Trump continues to rail against forest management in California, failing to mention (or realize) that his own government manages 60 percent of California’s forested land.",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"trump continues to rail against forest management in california, failing to mention or realize that his own government manages 60 percent of california s forested land.",168,26,0,Irrelevant,Situational Awareness
1064269956785803274,Foo Fighters’ Dave Grohl cooks BBQ for LA firefighters battling California wildfires,other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,foo fighters dave grohl cooks bbq for la firefighters battling california wildfires,83,12,0,Volunteering and Donations,Situational Awareness
1064135703582396416,9) I also saw smoke and fire in the operation where these piled up children were being burned to get rid of their bodies like in a type of burning camp. There were so many.,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,9 i also saw smoke and fire in the operation where these piled up children were being burned to get rid of their bodies like in a type of burning camp. there were so many.,171,35,3,Situational Awareness,Irrelevant
1064328938095206400,Trump Blames Forest Management For Wildfires Again During California Visit : NPR I wonder if this genius finally figured out forest management is under his federal watch not the state,other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,trump blames forest management for wildfires again during california visit npr i wonder if this genius finally figured out forest management is under his federal watch not the state,181,29,0,Irrelevant,Situational Awareness
1066715801263071232,"@BBCBreaking I’m a camp fire victim who’s A middle class individual who lost my home, friends, my entire community&amp; today am homeless and have no place to go, I do have a job but over 50,000 people went looking for homes right away creating nothing available.Kids are scared,help",requests_or_urgent_needs,california_wildfires_2018,test,set2,Resource Requests,"i m a camp fire victim who s a middle class individual who lost my home, friends, my entire communityand today am homeless and have no place to go, i do have a job but over 50,000 people went looking for homes right away creating nothing available.kids are scared,help",268,49,4,Situational Awareness,Resource Requests
1063526931285499904,"#Trump is visiting #California, the state he blamed for the fires that have likely killed hundreds of people, on Saturday. Let him know how we feel about that Californians. #CaliforniaFires",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"trump is visiting california, the state he blamed for the fires that have likely killed hundreds of people, on saturday. let him know how we feel about that californians. californiafires",186,30,0,Irrelevant,Situational Awareness
1064569441927745538,"Thousands of aggressive young Central American men are pounding on our border gates demanding asylum (refugee status), while Americans live in refugee camps in California. Americans first!",displaced_people_and_evacuations,california_wildfires_2018,test,set2,Critical Rescue,"thousands of aggressive young central american men are pounding on our border gates demanding asylum refugee status , while americans live in refugee camps in california. americans first!",187,28,1,Irrelevant,Critical Rescue
1066376118012383233,The California wildfires hundreds of thousands of miles away are generating headlines in American and Chinese media alike. The other day a colleague shared a video clip showing a conflagration engulfing hundreds of acres of forests.,other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,the california wildfires hundreds of thousands of miles away are generating headlines in american and chinese media alike. the other day a colleague shared a video clip showing a conflagration engulfing hundreds of acres of forests.,232,36,0,Irrelevant,Situational Awareness
1063393528896602113,"Northern Californias main utility is facing so much pressure from wildfires that even before a blaze killed dozens, it urged US officials to let it raise prices.",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"northern californias main utility is facing so much pressure from wildfires that even before a blaze killed dozens, it urged us officials to let it raise prices.",161,27,0,Critical Rescue,Situational Awareness
1064466972308574209,"Another sign of how far Trump is actually removed from everything, he cant even get the name of the town HED JUST GONE TO that was completely destroyed in the #CampFire. He mentions Pleasure, not Paradise twice and laughs it off when the crowd corrects him.",not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,"another sign of how far trump is actually removed from everything, he cant even get the name of the town hed just gone to that was completely destroyed in the campfire. he mentions pleasure, not paradise twice and laughs it off when the crowd corrects him.",256,46,3,Situational Awareness,Irrelevant
1064480111896997888,"The whole comparison is a bit wild,” a forest fires researcher in Finland said of President Trumps remark that California could learn lessons from the European nation about fire management",other_relevant_information,california_wildfires_2018,test,set2,Situational Awareness,"the whole comparison is a bit wild, a forest fires researcher in finland said of president trumps remark that california could learn lessons from the european nation about fire management",187,30,0,Irrelevant,Situational Awareness
1065243872543076352,@tedlieu Ted we don t have any money to help Fire Victims because CALIFORNIA gave all of our Tax Revenue to ILLEGAL ALIENS.,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,ted we don t have any money to help fire victims because california gave all of our tax revenue to illegal aliens.,114,22,3,Volunteering and Donations,Irrelevant
1061303649949888512,"Hoping for an end to this soon. Leave if you must, please keep safe. Thank you to all the firefighters and responders helping. :( California wildfires: At least 9 dead as fires spread on both ends of California - CNN",sympathy_and_support,california_wildfires_2018,test,set2,Situational Awareness,"hoping for an end to this soon. leave if you must, please keep safe. thank you to all the firefighters and responders helping. california wildfires at least 9 dead as fires spread on both ends of california - cnn",212,39,0,Critical Rescue,Situational Awareness
1064146031028420610,"Good Morning Patriots!!! My prayers ὤFἿB this Sunday are for my fellow Americans in California who are victims of raging fires. 80 dead, 1300 missing &amp; 12,000 homes destroyed with displaced residents. God Bless them all.἟A἟8",injured_or_dead_people,california_wildfires_2018,test,set2,Critical Rescue,"good morning patriots!!! my prayers ὤfἷb this sunday are for my fellow americans in california who are victims of raging fires. 80 dead, 1300 missing and 12,000 homes destroyed with displaced residents. god bless them all. a 8",226,38,1,Situational Awareness,Critical Rescue
1066300723720269825,"@WTNH Before u start blah blah The Santa Ana winds are strong, extremely dry downslope winds that  sometimes called devil winds in conjunction with Northern Californias fires",not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,"before u start blah blah the santa ana winds are strong, extremely dry downslope winds that sometimes called devil winds in conjunction with northern californias fires",167,26,3,Situational Awareness,Irrelevant
1065294767695765509,Rain has begun to fall in California. Its a godsend for firefighters but could hamper the search for wildfire victims. Forecasters say mudslides are possible.,rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,rain has begun to fall in california. its a godsend for firefighters but could hamper the search for wildfire victims. forecasters say mudslides are possible.,158,25,2,Situational Awareness,Volunteering and Donations
1062042827553570816,"Our finest Nationalist President Trump, clueless to the end. 1st responders fighting to save lives, their own houses burned, their own families homeless. At least 31 dead, searching for BONE FRAGMENTS of missing and dead. 250K evacuated, fires still burning. W-T-F, GET SMART?",not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,"our finest nationalist president trump, clueless to the end. 1st responders fighting to save lives, their own houses burned, their own families homeless. at least 31 dead, searching for bone fragments of missing and dead. 250k evacuated, fires still burning. w-t-f, get smart?",276,43,3,Critical Rescue,Irrelevant
1064683997731672064,RT @ARedPillReport: ALERT! ITS ALL PLANNED! Proof The UN Is Involved in The California Fires!,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,alert! its all planned! proof the un is involved in the california fires!,73,13,3,Situational Awareness,Irrelevant
1061372200039731200,#california there will be wild animals fleeing the fires. Please put out bowls and buckets of water and fill your bird baths #VenturaCounty #WoosleyFire,caution_and_advice,california_wildfires_2018,test,set2,Situational Awareness,california there will be wild animals fleeing the fires. please put out bowls and buckets of water and fill your bird baths venturacounty woosleyfire,149,24,0,Volunteering and Donations,Situational Awareness
1065618856390082561,Conspiracy Theorists Claim California Wildfires Caused by Space Lasers  #occult #feedly,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,conspiracy theorists claim california wildfires caused by space lasers occult feedly,84,11,3,Situational Awareness,Irrelevant
1064158673163870210,"Thoughts, prayers and love Death toll rises to 76 in California wildfires as relatives search for the missing",sympathy_and_support,california_wildfires_2018,test,set2,Situational Awareness,"thoughts, prayers and love death toll rises to 76 in california wildfires as relatives search for the missing",109,18,0,Critical Rescue,Situational Awareness
1061845132335558656,California seeks disaster aid as wildfire death toll mounts  via @business,requests_or_urgent_needs,california_wildfires_2018,test,set2,Resource Requests,california seeks disaster aid as wildfire death toll mounts via,63,10,4,Critical Rescue,Resource Requests
1061692134850478086,California wildfires: 3 major fires destroying homes and forcing massive evacuations: -Camp Fire in Butte Co. -Hill Fire in Thousand Oaks -Woolsey Fire near Simi Valley and Calabasas,infrastructure_and_utility_damage,california_wildfires_2018,test,set2,Situational Awareness,california wildfires 3 major fires destroying homes and forcing massive evacuations -camp fire in butte co. -hill fire in thousand oaks -woolsey fire near simi valley and calabasas,180,28,0,Critical Rescue,Situational Awareness
1067018777336926210,THERE IS NOTHING NATURAL ABOUT FALSE FLAG CALIFORNIA FIRES. LOOK AT THE LAND AND HOMES THAT BURNED AND TAKE NOTICE. ASK WHO IS RESPONSIBLE! AMERICANS HAVE NIMBY CONSCIOUSNESS!,not_humanitarian,california_wildfires_2018,test,set2,Irrelevant,there is nothing natural about false flag california fires. look at the land and homes that burned and take notice. ask who is responsible! americans have nimby consciousness!,175,28,3,Situational Awareness,Irrelevant
1062075604487561218,Firefighter saves American flag found in town completely destroyed by California wildfire and drapes it on a mailbox in touching tribute  via @MailOnline,rescue_volunteering_or_donation_effort,california_wildfires_2018,test,set2,Volunteering and Donations,firefighter saves american flag found in town completely destroyed by california wildfire and drapes it on a mailbox in touching tribute via,140,22,2,Situational Awareness,Volunteering and Donations
