id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
6599,There is a man who need therapy. Where can he go? What can we do in this situation? ,gen yon papi ki ta bezwen a l nan terapi kijan pou l ta fe,direct,haiti_earthquake,test,Resource Requests,there is a man who need therapy. where can he go? what can we do in this situation?,83,18,Irrelevant,False
6769,"We ask for Doctors Without Borders / Mdecins Sans Frontieres to come to the cities/towns outside of the Port-au-Prince areas.. (in the provinces) also. This is, in order to care for people who left Port-au-Prince and who are victims after the January 12th earthquake. Particularly, the dictors should travel to the city of Gonaives. ",Nou mande pou medsen san fronty vini nan vil provens yo tou. pou yo pran swen moun ki soti potoprens ki te viktim 12 janvye pase a. sitou nan vil GONAYIV.,direct,haiti_earthquake,test,Resource Requests,"we ask for doctors without borders mdecins sans frontieres to come to the cities towns outside of the port-au-prince areas.. in the provinces also. this is, in order to care for people who left port-au-prince and who are victims after the january 12th earthquake. particularly, the dictors should travel to the city of gonaives.",328,54,Irrelevant,False
4649,"Someone who supposedly say where food is beeing distributed, I should go fight to get it, on top of that I won't get any. What can the law says about this case? ","Yon moun ki swa dizan di pou kote yap bay manje pou se nan goumen pou jwenn li e avek sa ki pa jwenn ditou, kisa lalwa ka di nan ka sa?",direct,haiti_earthquake,test,Resource Requests,"someone who supposedly say where food is beeing distributed, i should go fight to get it, on top of that i won't get any. what can the law says about this case?",160,32,Irrelevant,False
7609,"If someone sleeping outside, he would like to find prelate or tent, he is western departement where is he going. I am waiting for your answer. ","Si yon moun ap demi nan seren, li ta renmen jwenn prela oubyen tant, li nan depatman lws ki kote pou li ale. M'ap tann repons nou. ..",direct,haiti_earthquake,test,Resource Requests,"if someone sleeping outside, he would like to find prelate or tent, he is western departement where is he going. i am waiting for your answer.",142,26,Irrelevant,False
27929,"Through collaborative effort of UNICEF, IRC, ICRC, Oxfam, water supply system with sanitary latrines and washing structures has been installed in the camps.",,news,,test,Resource Requests,"through collaborative effort of unicef, irc, icrc, oxfam, water supply system with sanitary latrines and washing structures has been installed in the camps.",156,23,Irrelevant,False
7839,"and if I had another problem in my eyes, me I have a problem in my eyes. how do have been able to help me? ",Se si se yon lot pwoblem nou gen nan je a tankou mwen menm ki we nYAJ DEvan je m eske nou ka edem tou,direct,haiti_earthquake,test,Resource Requests,"and if i had another problem in my eyes, me i have a problem in my eyes. how do have been able to help me?",106,25,Irrelevant,False
7969,"IF I LIVING IN BIZOTONCARREFOUR WHAT CENTER WHO FIND AROUND OF ME, I WOULD EQUIPMENT SUCH AS TO ENCASEFOOD CORPORATION, MEDICAL SUPPLIES, SCOLARY SUPPLIES. ","Si mwen kfou zon Bizoton ki centre ki pi pre mwen kapab jwenn ed imaniti, tankou kit alimante, saniti, skol.",direct,haiti_earthquake,test,Resource Requests,"if i living in bizotoncarrefour what center who find around of me, i would equipment such as to encasefood corporation, medical supplies, scolary supplies.",155,24,Irrelevant,False
26599,Some families have been sharing their accommodation or the little they have.,,news,,test,Resource Requests,some families have been sharing their accommodation or the little they have.,76,12,Irrelevant,False
28709,"Describing the timing of the meeting as apt, she said it coincided with a period ""when ECOWAS finds itself addressing alleged impunity and other forms of human rights violations perpetrated by terrorists and extremist groups in Mali.""Although we want to deliver fresh leafy vegetables and fruit, we do not want to waste any vegetables, therefore we are going to deal with the situation until the beginning of autumn, by delivering root vegetables together with some vegetable/fruit juice (made with agricultural products from Miyazaki).",,news,,test,Resource Requests,"describing the timing of the meeting as apt, she said it coincided with a period when ecowas finds itself addressing alleged impunity and other forms of human rights violations perpetrated by terrorists and extremist groups in mali. although we want to deliver fresh leafy vegetables and fruit, we do not want to waste any vegetables, therefore we are going to deal with the situation until the beginning of autumn, by delivering root vegetables together with some vegetable fruit juice made with agricultural products from miyazaki .",534,86,Irrelevant,False
9619,good morning unted nations today is five days since that we have a visit in the site baylod wonder that the foreign ones bear ourselves need ourselves the desefectants for the toillettes please it's a brother church is name joseph labon ,Bonjou nasyon zini jodia fnou Sink jou depi nou tegen yon vizit nan sit ( 2a ) zon bayld nap mande pou etrange yo kap ban nou sipyo tampri voye yon tidesenfektan pou toilt pounou svp tampri tampri se yon fr legliz kirele jozf labon kifn konn s,direct,haiti_earthquake,test,Resource Requests,good morning unted nations today is five days since that we have a visit in the site baylod wonder that the foreign ones bear ourselves need ourselves the desefectants for the toillettes please it's a brother church is name joseph labon,236,41,Irrelevant,False
5469,How do I find coupons I can use to go get food given by PAM (World Food Program)? ,Kijan poum fe poum jwenn koupon poum al pran manje ke pam ap bay yo? Info.,direct,haiti_earthquake,test,Resource Requests,how do i find coupons i can use to go get food given by pam world food program ?,80,19,Irrelevant,False
12859,I would like to donate a turkey for Thanksgiving to someone in need !,,direct,usa_sandy,test,Resource Requests,i would like to donate a turkey for thanksgiving to someone in need !,69,14,Irrelevant,False
13059,"Sent email , matched to Seniors are living in the Seward Park Co-Op top floors with no power or water .",,direct,usa_sandy,test,Resource Requests,"sent email , matched to seniors are living in the seward park co-op top floors with no power or water .",103,21,Situational Awareness,False
12479,Keep on bringing the water ! We need tons of supplies now because most drop off locations have enough clothes .,,direct,usa_sandy,test,Resource Requests,keep on bringing the water ! we need tons of supplies now because most drop off locations have enough clothes .,111,21,Irrelevant,False
25159,"The Indonesian government has given fire fighting the highest priority in terms of manpower and material: at present more than 3,000 fire-fighters supported by water bomber planes are deployed in East Kalimantan.",,news,,test,Resource Requests,"the indonesian government has given fire fighting the highest priority in terms of manpower and material at present more than 3,000 fire-fighters supported by water bomber planes are deployed in east kalimantan.",211,32,Situational Awareness,False
1789,"When will I find that job because the earthquakes are not finished, when they finish I don't find ?notes? available beside me. When it's finished I don't have a house, it's rubble.",Men kil map jwenn job sa paske tranbleman dete ya poko fini la fini tou m pa jwenn net ki disponib b kotem ye ya la fini m pa gen kay kay mwen kraze m,direct,haiti_earthquake,test,Resource Requests,"when will i find that job because the earthquakes are not finished, when they finish i don't find ?notes? available beside me. when it's finished i don't have a house, it's rubble.",180,32,Irrelevant,False
13059,"Sent email , matched to Seniors are living in the Seward Park Co-Op top floors with no power or water .",,direct,usa_sandy,test,Resource Requests,"sent email , matched to seniors are living in the seward park co-op top floors with no power or water .",103,21,Situational Awareness,False
2099,Road Oryol ( ?? ) Delmas 18 there's a collapsed house with lots of people. The sector is unlivable for the people who sleep there. Please help,"nan riyl oryl, delma 18, gen yon kay twa etaj ki efondre avek anpil moun e zon nan koumanse enpratikab pou sante moun kap demi at nan lari a. pase w yo",direct,haiti_earthquake,test,Resource Requests,road oryol ?? delmas 18 there's a collapsed house with lots of people. the sector is unlivable for the people who sleep there. please help,138,25,Irrelevant,False
25419,"An estimated 50 percent of field plots have been destroyed due to saline water flood, causing loss of perennial plants and crop failure.",,news,,test,Resource Requests,"an estimated 50 percent of field plots have been destroyed due to saline water flood, causing loss of perennial plants and crop failure.",136,23,Irrelevant,False
14679,Umer kot: Sindh: Shelter and Camp needed as people are stranded due to flood:,"Umer kot: Sindh: logon ko rehne ke liye ghar,sharan,dera avyashak he.yahan log kinare par kade hein.",direct,pakistan_floods,test,Resource Requests,umer kot sindh shelter and camp needed as people are stranded due to flood,74,14,Critical Rescue,False
1739,"hello to you, please, i would like to know how to find care for my husband, he is fractured in hand and foot and cannot walk, thankyou ","Bonjour  vous, svp, mta renmen konnen koman poum fe pou marim ale pran swen  li te fe aksidan deja epi li frakture ank nan menmpye a li paka mache. Ms",direct,haiti_earthquake,test,Resource Requests,"hello to you, please, i would like to know how to find care for my husband, he is fractured in hand and foot and cannot walk, thankyou",134,27,Irrelevant,False
12559,clothing ( wide range of styles and for various ages ) ; non-perishable food ; hygiene products,,direct,usa_sandy,test,Resource Requests,clothing wide range of styles and for various ages non-perishable food hygiene products,87,13,Irrelevant,False
16259,"ISLAMABAD, 12 October (IRIN) - Communities made homeless by Saturday's powerful regional earthquake urgently need shelter and warm clothes as cold winter weather saps the energy of hundreds of thousands forced to camp in the open throughout northern Pakistan.",,news,,test,Resource Requests,"islamabad, 12 october irin - communities made homeless by saturday's powerful regional earthquake urgently need shelter and warm clothes as cold winter weather saps the energy of hundreds of thousands forced to camp in the open throughout northern pakistan.",257,39,Critical Rescue,False
23929,"Suffering from acute appendicitis, a man requires immediate medical attention, available only in Muzaffarabad where a string of field hospitals have been established.",,news,,test,Resource Requests,"suffering from acute appendicitis, a man requires immediate medical attention, available only in muzaffarabad where a string of field hospitals have been established.",166,23,Critical Rescue,False
25669,"In the short-term, WFP must provide food aid for some 365,000 people who lost their homes in the floods and are sheltering in 96 makeshift transit camps of all sizes, spread across the Limpopo and Save river valleys.",,news,,test,Resource Requests,"in the short-term, wfp must provide food aid for some 365,000 people who lost their homes in the floods and are sheltering in 96 makeshift transit camps of all sizes, spread across the limpopo and save river valleys.",216,38,Critical Rescue,False
1729,It's advised to airdrop food kits to rural houses and the slums. The silent are also hungry.,Il est conseille de parachuter des kits alimentaires sur les devantures des maisons des zones rurales et des bidonvilles? les silencieux ont aussi faim.,direct,haiti_earthquake,test,Resource Requests,it's advised to airdrop food kits to rural houses and the slums. the silent are also hungry.,92,17,Irrelevant,False
25699,"Except for the Amu Darya, which has 1,200 kilometer of navigable waters and handles vessels up to about 500 metric tons, the country's narrow, fast-flowing rivers are nearly all unnavigable and are used chiefly for the transportation of free-floating timber.",,news,,test,Resource Requests,"except for the amu darya, which has 1,200 kilometer of navigable waters and handles vessels up to about 500 metric tons, the country's narrow, fast-flowing rivers are nearly all unnavigable and are used chiefly for the transportation of free-floating timber.",258,40,Irrelevant,False
1519,"My necessities are not complex. I don't have money right now to be able to get on the internet. So, that is why I am telling you a little about myself and I will tell you more when you respond. Bye. ",n nesesite e mwen pa konplexe. Mwen pa gen kob kounie ya poum ta ekriw sou Net. Se sak fem tou palew 1 pe de mwen donk map diw plis apre repons ou. Bye,direct,haiti_earthquake,test,Resource Requests,"my necessities are not complex. i don't have money right now to be able to get on the internet. so, that is why i am telling you a little about myself and i will tell you more when you respond. bye.",198,41,Irrelevant,False
16809,"The immigrant populations are likely to be highly mobile and could extend into other areas between Tombouctou and Tamesna and in the west between Nioro and Nara, according to where rainfall occurs.",,news,,test,Resource Requests,"the immigrant populations are likely to be highly mobile and could extend into other areas between tombouctou and tamesna and in the west between nioro and nara, according to where rainfall occurs.",197,32,Situational Awareness,False
2449,"Need to know if there's no other foreing hospital to help wounded, than the on in republican republic,","Bonswa, se yon enfomasyon map mande nou, eske pa gen lot lopital etranje ki te anchaj pou blese yo apa de lopital ki nan st domeng la ke yo te gentan ale a",direct,haiti_earthquake,test,Resource Requests,"need to know if there's no other foreing hospital to help wounded, than the on in republican republic,",102,18,Situational Awareness,False
10659,I have a child who is burned where must I go with him ,MWEN GEN YON TI MOUN KI BRILE KIKOTE MWEN KA ALE AVEL,direct,haiti_earthquake,test,Resource Requests,i have a child who is burned where must i go with him,53,13,Irrelevant,False
25939,Individuals and institutions could send all monies collected to the above account.,,news,,test,Resource Requests,individuals and institutions could send all monies collected to the above account.,82,12,Irrelevant,False
2369,"Those people who will be in the provinces by the barrell, what did we plan for them? They have health and hunger, insecurity and expensive life problems",Moun sa yo kap nan provins pa bann e pa paket sa yo ki nou anvizage pou yo? Yo gin problem sante grangou insekirite lavicher?,direct,haiti_earthquake,test,Resource Requests,"those people who will be in the provinces by the barrell, what did we plan for them? they have health and hunger, insecurity and expensive life problems",152,27,Irrelevant,False
9749,We need food distributions in Larat kadet (Tomazo) ,nou bezwen ed alimante nan larat kadt ( tomazo ),direct,haiti_earthquake,test,Resource Requests,we need food distributions in larat kadet tomazo,48,8,Volunteering and Donations,False
27739,"He said that 185 trucks of relief goods including 110 trucks of food items and other eatables, 48 trucks of tents, 9 trucks of blankets and one truck of medicines, have been dispatched to calamity-hit areas Besides different philanthropists have also dispatched 17 trucks of relief items including food, blankets and medicines.",,news,,test,Situational Awareness,"he said that 185 trucks of relief goods including 110 trucks of food items and other eatables, 48 trucks of tents, 9 trucks of blankets and one truck of medicines, have been dispatched to calamity-hit areas besides different philanthropists have also dispatched 17 trucks of relief items including food, blankets and medicines.",327,52,Critical Rescue,False
28719,"has sanctioned an amount Rs.50.00 crore to districts for providing relief to the flood a ffected people as well as to different departments for taking up immediate restoration of roads, bridges, embankments etc. and for distribution of medicines and fodder to the flood affected areas; installation of hand tube-wells for drinking water facilities, and restoration of power installations damaged in recent floods.",,news,,test,Situational Awareness,"has sanctioned an amount rs.50.00 crore to districts for providing relief to the flood a ffected people as well as to different departments for taking up immediate restoration of roads, bridges, embankments etc. and for distribution of medicines and fodder to the flood affected areas installation of hand tube-wells for drinking water facilities, and restoration of power installations damaged in recent floods.",412,62,Irrelevant,False
29329,"In many places, the insistence of Grama Sevakas that only those whose names were on the electoral register prior to the tsunami would be given certificates as to their eligibility for relief and compensation created problems.",,news,,test,Situational Awareness,"in many places, the insistence of grama sevakas that only those whose names were on the electoral register prior to the tsunami would be given certificates as to their eligibility for relief and compensation created problems.",225,36,Irrelevant,False
27659,425 families from these conflict areas will benefit from this programme.,,news,,test,Situational Awareness,425 families from these conflict areas will benefit from this programme.,72,11,Irrelevant,False
29219,"the production of potatoes decreased in the last season, because of the scarcity of rains in June and July; they purchase potato seeds from Sepo (violet and white flowers); average production is 6/7 small potatoes per plant; they try to improve seeds quality by selection, but without any certification process.",,news,,test,Situational Awareness,"the production of potatoes decreased in the last season, because of the scarcity of rains in june and july they purchase potato seeds from sepo violet and white flowers average production is 6 7 small potatoes per plant they try to improve seeds quality by selection, but without any certification process.",306,51,Irrelevant,False
29929,"Entire shantytowns along the coast were washed away, leaving at least 50,000 residents homeless.",,news,,test,Situational Awareness,"entire shantytowns along the coast were washed away, leaving at least 50,000 residents homeless.",96,14,Critical Rescue,False
30029,"It is here, at a modest health centre with little more than a 10-bed maternity ward, that patients with a mysterious illness began arriving in clusters during the last week of August, some three months before the health workers knew they were handling Ebola.",,news,,test,Situational Awareness,"it is here, at a modest health centre with little more than a 10-bed maternity ward, that patients with a mysterious illness began arriving in clusters during the last week of august, some three months before the health workers knew they were handling ebola.",258,44,Irrelevant,False
30109,Damage to the Nacala rail corridor by the rains has delayed expected arrivals at least by seven days.,,news,,test,Situational Awareness,damage to the nacala rail corridor by the rains has delayed expected arrivals at least by seven days.,101,18,Critical Rescue,False
27719,"The United Nations organs, including the Security Council, and specialized agencies needed comprehensive reform.Once again, we have witnessed with dreary familiarity a major military offensive late this past summer, with all the consequent displacement and suffering of the civilian population.",,news,,test,Situational Awareness,"the united nations organs, including the security council, and specialized agencies needed comprehensive reform.once again, we have witnessed with dreary familiarity a major military offensive late this past summer, with all the consequent displacement and suffering of the civilian population.",294,40,Irrelevant,False
29399,"Last week, UNICEF visited four constituencies in all four regions to monitor the impact of drought.",,news,,test,Situational Awareness,"last week, unicef visited four constituencies in all four regions to monitor the impact of drought.",99,16,Irrelevant,False
21969,The vice premier also urged local governments to help farmers restart farming production in disaster-ravaged areas to minimize the damage to crop growth and harvest.,,news,,test,Situational Awareness,the vice premier also urged local governments to help farmers restart farming production in disaster-ravaged areas to minimize the damage to crop growth and harvest.,165,25,Irrelevant,False
21989,"Now that the rainy period has started water is all over the place, but it is highly polluted.",,news,,test,Situational Awareness,"now that the rainy period has started water is all over the place, but it is highly polluted.",93,18,Irrelevant,False
28749,"The earthquake struck a part of northern Afghanistan controlled by a loose alliance of heavily armed guerrilla warriors fighting to reverse the conquest by another heavily armed guerrilla group, the Islamic Taleban militia.",,news,,test,Situational Awareness,"the earthquake struck a part of northern afghanistan controlled by a loose alliance of heavily armed guerrilla warriors fighting to reverse the conquest by another heavily armed guerrilla group, the islamic taleban militia.",223,33,Irrelevant,False
28469,"Liberian vaccination teams braved torrential rains, flooding rivers, mud holes and days of arduous walking to carry out an emergency campaign which has averted the threat of a yellow fever epidemic in the north-western coastal county of Grand Cape Mount.",,news,,test,Situational Awareness,"liberian vaccination teams braved torrential rains, flooding rivers, mud holes and days of arduous walking to carry out an emergency campaign which has averted the threat of a yellow fever epidemic in the north-western coastal county of grand cape mount.",254,40,Critical Rescue,False
28439,"With telecommunication lines down, efforts to get information from the regions have been difficult, while some areas have yet to be reached.",,news,,test,Situational Awareness,"with telecommunication lines down, efforts to get information from the regions have been difficult, while some areas have yet to be reached.",140,22,Irrelevant,False
28379,Nine Russian Air Force transport planes carrying more than 250 tons of relief materials took off on Saturday for China's earthquake-affected areas.,,news,,test,Situational Awareness,nine russian air force transport planes carrying more than 250 tons of relief materials took off on saturday for china's earthquake-affected areas.,147,22,Critical Rescue,False
28759,The villages had been cut off from rest of the country due to rivers breaching the danger mark and washing away roads and bridges.,,news,,test,Situational Awareness,the villages had been cut off from rest of the country due to rivers breaching the danger mark and washing away roads and bridges.,130,24,Critical Rescue,False
28349,"In Ampara district, IOM distributed female relief items, including women's undergarments and sanitary napkins following an IOM assessment.",,news,,test,Situational Awareness,"in ampara district, iom distributed female relief items, including women's undergarments and sanitary napkins following an iom assessment.",138,18,Irrelevant,False
29079,"That phenomenon had taken a dangerous turn lately, including a vicious attack on the Bardo Museum only weeks earlier.",,news,,test,Situational Awareness,"that phenomenon had taken a dangerous turn lately, including a vicious attack on the bardo museum only weeks earlier.",117,19,Critical Rescue,False
28859,"In addition, the agency is helping deliver clean water and safe sanitation for 30,000 people living in tented camps in Muzaffarabad, a city in Pakistan-controlled Kashmir.",,news,,test,Situational Awareness,"in addition, the agency is helping deliver clean water and safe sanitation for 30,000 people living in tented camps in muzaffarabad, a city in pakistan-controlled kashmir.",171,26,Critical Rescue,False
28949,"Given the growing significance of its food deliveries out of Iran, WFP is enhancing its logistical base in the north eastern city of Mashhad with eight additional staff members due to join the Agency's team there.",,news,,test,Situational Awareness,"given the growing significance of its food deliveries out of iran, wfp is enhancing its logistical base in the north eastern city of mashhad with eight additional staff members due to join the agency's team there.",213,36,Irrelevant,False
21579,"Four million Afghani (US$ 80,000) has been allocated for the rehabilitation of irrigation infrastructures in Kunduz province.",,news,,test,Situational Awareness,"four million afghani us 80,000 has been allocated for the rehabilitation of irrigation infrastructures in kunduz province.",122,17,Irrelevant,False
28969,Here it is above all plastic tarpaulins that are being distributed so that people can protect themselves from the rain.,,news,,test,Situational Awareness,here it is above all plastic tarpaulins that are being distributed so that people can protect themselves from the rain.,119,20,Resource Requests,False
21479,"Impacts include damage to pumping equipment, crops, irrigation schemes, villages and livestock (FAO).",,news,,test,Situational Awareness,"impacts include damage to pumping equipment, crops, irrigation schemes, villages and livestock fao .",100,14,Irrelevant,False
28059,"More than 5,000 people infected with the bacterial disease in Orissa state had been treated, officials said.",,news,,test,Situational Awareness,"more than 5,000 people infected with the bacterial disease in orissa state had been treated, officials said.",108,17,Critical Rescue,False
28039,"The areas impacted by flooding include Samora Machel, Kosovo and Gugulethu.",,news,,test,Situational Awareness,"the areas impacted by flooding include samora machel, kosovo and gugulethu.",75,11,Critical Rescue,False
28919,"Health officials said nearly 60,000 people had contracted diarrhoea, caused by polluted water and rotten foods, in the flood-hit districts.",,news,,test,Situational Awareness,"health officials said nearly 60,000 people had contracted diarrhoea, caused by polluted water and rotten foods, in the flood-hit districts.",139,20,Critical Rescue,False
28649,"It could destroy the radioactive waste dump, leading to contamination of the river.",,news,,test,Situational Awareness,"it could destroy the radioactive waste dump, leading to contamination of the river.",83,13,Irrelevant,False
23709,"The government said over 2,000 medical teams were trying to contain the spread of diseases such as diarrhoea, amid reports that hundreds of people have fallen ill after drinking floodwater or eating rotten food.",,news,,test,Situational Awareness,"the government said over 2,000 medical teams were trying to contain the spread of diseases such as diarrhoea, amid reports that hundreds of people have fallen ill after drinking floodwater or eating rotten food.",211,34,Critical Rescue,False
22609,"Each kit contains binoculars for observing the volcano's activity, and other materials including a loudspeaker, flashlights, and a kerosene lamp in case families have to evacuate during the night.",,news,,test,Situational Awareness,"each kit contains binoculars for observing the volcano's activity, and other materials including a loudspeaker, flashlights, and a kerosene lamp in case families have to evacuate during the night.",196,29,Irrelevant,False
23239,The flooding also forced thousands to evacuate homes and caused more than 385 million U.S. dollars in damage.,,news,,test,Situational Awareness,the flooding also forced thousands to evacuate homes and caused more than 385 million u.s. dollars in damage.,109,18,Critical Rescue,False
25959,"Administered via the EU's Humanitarian Aid Office (ECHO), the financing will enable non-governmental organisations over the next eight months to meet immediate food requirements and guarantee small farmers' incomes, thereby avoiding the danger of rural depopulation.",,news,,test,Situational Awareness,"administered via the eu's humanitarian aid office echo , the financing will enable non-governmental organisations over the next eight months to meet immediate food requirements and guarantee small farmers' incomes, thereby avoiding the danger of rural depopulation.",265,37,Irrelevant,False
23299,"We learned a lot during the recent influenza epidemics and before that from Hurricane Mitch, floods and landslides. Alternative water sources include open canals, which may harbour chemical contamination (river salt, pesticides and fertilisers) and pathogenic microbes from uncontrolled sewage disposal. In insecure areas we have to talk to everyone, each party regardless of their political or ideological position is a stakeholder and we have to get everyone aligned around one central theme-children and their wellbeing. More than 50,000 people have received treatment - many of them for gastro-intestinal ailments - in Pakistan Red Crescent health-care units in the north-western province of Khyber Pakhtunkhwa since the start of August. The 12 illnesses covered are: malignant tumors (including leukemia); organ and stem cell transplant; acute kidney failure; aplastic anemia; benign brain tumors; acute hepatitis; sequelae of cerebritis or meningitis; infantile paralysis; serious juvenile rheumatoid arthritis; serious Kawasaki disease; Myasthenia Gravis; and insulin-dependent diabetes mellitus. Nigeria specialist Marc-Antoine Perouse de Montclos, said the Boko Haram insurgency is not an inter-religious"" conflict pitting Muslims against Christians.",,news,,test,Situational Awareness,"we learned a lot during the recent influenza epidemics and before that from hurricane mitch, floods and landslides. alternative water sources include open canals, which may harbour chemical contamination river salt, pesticides and fertilisers and pathogenic microbes from uncontrolled sewage disposal. in insecure areas we have to talk to everyone, each party regardless of their political or ideological position is a stakeholder and we have to get everyone aligned around one central theme-children and their wellbeing. more than 50,000 people have received treatment - many of them for gastro-intestinal ailments - in pakistan red crescent health-care units in the north-western province of khyber pakhtunkhwa since the start of august. the 12 illnesses covered are malignant tumors including leukemia organ and stem cell transplant acute kidney failure aplastic anemia benign brain tumors acute hepatitis sequelae of cerebritis or meningitis infantile paralysis serious juvenile rheumatoid arthritis serious kawasaki disease myasthenia gravis and insulin-dependent diabetes mellitus. nigeria specialist marc-antoine perouse de montclos, said the boko haram insurgency is not an inter-religious conflict pitting muslims against christians.",1242,173,Irrelevant,False
25919,Police investigators say Lapindo may be criminally negligent because it failed to install safety casings at the lower depths of the drilling shaft to prevent leakage.,,news,,test,Situational Awareness,police investigators say lapindo may be criminally negligent because it failed to install safety casings at the lower depths of the drilling shaft to prevent leakage.,166,26,Irrelevant,False
25639,Access to reproductive health services in Rawalakot is constrained by the severely damaged infrastructure and the lack of existing health facilities that can provide good quality basic antenatal care with referral to comprehensive emergency obstetric care.,,news,,test,Situational Awareness,access to reproductive health services in rawalakot is constrained by the severely damaged infrastructure and the lack of existing health facilities that can provide good quality basic antenatal care with referral to comprehensive emergency obstetric care.,256,36,Irrelevant,False
23309,"The Ministry of Finance is distributing the HUF 20 million to be provided for victims of the earthquake in Pakistan, to charity organisations, through an accelerated application procedure.",,news,,test,Situational Awareness,"the ministry of finance is distributing the huf 20 million to be provided for victims of the earthquake in pakistan, to charity organisations, through an accelerated application procedure.",188,28,Irrelevant,False
25489,National experts in infrastructure damage assessment (six weeks),,news,,test,Situational Awareness,national experts in infrastructure damage assessment six weeks,62,8,Critical Rescue,False
25379,"c) In Uige province, Negage airport reopens after several week of closure.",,news,,test,Situational Awareness,"c in uige province, negage airport reopens after several week of closure.",73,12,Volunteering and Donations,False
25339,"UNDP Heavy Rubble Removal Project got underway today as local contractor, ACACA, began work with dumptrucks and frontloaders hired by UNDP.",,news,,test,Situational Awareness,"undp heavy rubble removal project got underway today as local contractor, acaca, began work with dumptrucks and frontloaders hired by undp.",139,21,Irrelevant,False
25279,Your generosity has allowed UMCOR to support recovery in 13 states that have either been directly affected by this year's hurricanes or are hosting hurricane evacuees.,,news,,test,Situational Awareness,your generosity has allowed umcor to support recovery in 13 states that have either been directly affected by this year's hurricanes or are hosting hurricane evacuees.,167,26,Irrelevant,False
25169,"Many of these issues are inter-connected, like the UNDP coral reef rehabilitation project: 95% of debris has been cleared off targeted reefs ahead of the monsoon, supporting both fish populations and the key role the reefs play in sustaining tourism and fishing livelihoods.",,news,,test,Situational Awareness,"many of these issues are inter-connected, like the undp coral reef rehabilitation project 95 of debris has been cleared off targeted reefs ahead of the monsoon, supporting both fish populations and the key role the reefs play in sustaining tourism and fishing livelihoods.",272,43,Irrelevant,False
23209,"To help stop the spread of water-borne diseases, UNICEF is distributing water purification tablets, bleaching powders and jerry cans, as well as repairing and installing wells and latrines.",,news,,test,Situational Awareness,"to help stop the spread of water-borne diseases, unicef is distributing water purification tablets, bleaching powders and jerry cans, as well as repairing and installing wells and latrines.",189,28,Irrelevant,False
25059,"Communication between Diktel, the district capital, and Kathmandu has been hampered since the telecom tower in Udaypur was destroyed in the armed conflict affecting Nepal, a few months ago.",,news,,test,Situational Awareness,"communication between diktel, the district capital, and kathmandu has been hampered since the telecom tower in udaypur was destroyed in the armed conflict affecting nepal, a few months ago.",189,29,Critical Rescue,False
25019,"Niger, ranked second to last on the United Nation's poverty index, has been racked by drought and, more recently, locust infestations.",,news,,test,Situational Awareness,"niger, ranked second to last on the united nation's poverty index, has been racked by drought and, more recently, locust infestations.",134,21,Irrelevant,False
24889,"Localized devastation to fisheries infrastructure and the shrimp aquaculture sector is also reported, with shrimp hatcheries badly hit, particularly in Satkhira, Khulna and Cox'Bazar districts.",,news,,test,Situational Awareness,"localized devastation to fisheries infrastructure and the shrimp aquaculture sector is also reported, with shrimp hatcheries badly hit, particularly in satkhira, khulna and cox'bazar districts.",193,25,Irrelevant,False
23559,"The sewer water is gushing out of manholes in many areas of the city, which has a population of more than 10 million people.",,news,,test,Situational Awareness,"the sewer water is gushing out of manholes in many areas of the city, which has a population of more than 10 million people.",124,24,Critical Rescue,False
24829,"Moreover we also have to deal with many bacterial meningitis cases during the dry season and malaria during the rainy season, which is starting now.",,news,,test,Situational Awareness,"moreover we also have to deal with many bacterial meningitis cases during the dry season and malaria during the rainy season, which is starting now.",148,25,Critical Rescue,False
23569,Flood victims in Assam sought refuge atop mud-and-straw huts and clambered onto mud embankments and high-lying ground.,,news,,test,Situational Awareness,flood victims in assam sought refuge atop mud-and-straw huts and clambered onto mud embankments and high-lying ground.,118,17,Critical Rescue,False
24579,"By supporting Indonesia's climate change counter-measures through policy dialogue, this program loan provides approximately 28.1 billion JPY as ""Climate Change Japanese ODA Loan"" to contribute to (a) the mitigation of global warming by carbon absorption and emission control, (b) strengthening adaptability to bad effects of climate change, and (c) responding to cross-sectoral issues of climate change.",,news,,test,Situational Awareness,"by supporting indonesia's climate change counter-measures through policy dialogue, this program loan provides approximately 28.1 billion jpy as climate change japanese oda loan to contribute to a the mitigation of global warming by carbon absorption and emission control, b strengthening adaptability to bad effects of climate change, and c responding to cross-sectoral issues of climate change.",395,56,Irrelevant,False
23589,"TEPCO did not take precautionary measures in anticipation that a severe accident could be caused by (a) tsunami such as the one (that) hit.. Neither did the regulatory authorities, the report said.",,news,,test,Situational Awareness,"tepco did not take precautionary measures in anticipation that a severe accident could be caused by a tsunami such as the one that hit.. neither did the regulatory authorities, the report said.",193,32,Irrelevant,False
24439,Coming from a blighted place swept by an 18-metre tsunami and in the shadow of Japan's crippled nuclear plant he has reason to.,,news,,test,Situational Awareness,coming from a blighted place swept by an 18-metre tsunami and in the shadow of japan's crippled nuclear plant he has reason to.,127,23,Critical Rescue,False
24249,"In some areas, nearly every home was destroyed and countless others were rendered unsafe.",,news,,test,Situational Awareness,"in some areas, nearly every home was destroyed and countless others were rendered unsafe.",89,14,Critical Rescue,False
